,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
5067,5067,5067,5067,5067,5067,246282470,23 09 49.656,-03 24 54.91,1,14.483,,,433-121858,23094965-0324549,7778-301-1-0233-0051,STAR,JHK,rpm,-7.7,4.6,-7,5.5,,,,,,,,,,,,,,,,,13.023,0.024,12.566,0.027,12.437,0.03,5126,152,121,4.511,0.084,1.47,-0.47,0.45,0.63,0.847,3.592,0.133,0.855,0.064,0.074,1.383,0.598,1.373,552.2,2096,105.4,0.038,0.01,0.007,AAA-222-111-000-0-0,21.1,
5068,5068,5068,5068,5068,5068,246282472,23 37 30.268,-03 24 54.56,1,17.276,,,,23373026-0324545,7778-301-1-0279-0148,EXTENDED,gri,,-6,2,3,2,,,,,,,20.307,0.103,18.388,0.01,17.261,0.006,16.799,0.006,16.397,0.013,15.854,0.097,15.172,0.106,14.591,0.115,,,,,,,,,,,,,,,,,,,,,,,,,AAB-222-111-000-0-0,27.4,
5069,5069,5069,5069,5069,5069,246282473,23 34 48.912,-03 24 54.53,1,13.703,,,433-122496,23344890-0324546,,STAR,gri,rpm,-14.5,2.5,-52.8,3.7,,,15.615,0.05,14.142,0.037,,,15.088,0.04,13.619,0.044,13.109,0.064,,,11.835,0.023,11.182,0.023,11.019,0.023,3946,63,79,4.844,0.072,0.02,-0.05,0.06,0.14,0.44,0.019,0.067,0.491,0.03,0.079,5.717,2.303,0.443,113.7,11.9,20.52,0.026,0.012,0.01,AAA-222-111-000-0-0,51.6,
5070,5070,5070,5070,5070,5070,246282505,23 36 27.913,-03 24 52.52,1,15.714,,,433-122531,23362791-0324526,7778-301-1-0277-0113,STAR,JHK,rpm,6.6,2.9,6.1,3.3,,,,,,,,,,,,,,,,,14.122,0.031,13.595,0.037,13.476,0.051,4876,194,233,4.609,0.06,0.096,-0.23,0.25,0.35,0.695,0.118,0.085,0.758,0.082,0.099,2.096,0.635,0.571,702.5,303.6,115.5,0.038,0.011,0.008,AAA-222-111-000-0-0,19.6,
5071,5071,5071,5071,5071,5071,246282540,23 40 30.625,-03 24 49.70,1,13.371,,,433-122625,23403063-0324496,,STAR,gri,rpm,-16.3,4,-17.6,4.1,,,14.281,0.046,13.542,0.033,,,13.875,0.033,13.328,0.042,13.155,0.064,,,12.22,0.023,11.881,0.023,11.803,0.025,5699,112,112,4.439,0.065,0.169,-0.162,0.2,0.24,0.952,0.255,0.107,0.938,0.074,0.089,1.024,0.345,0.478,469.3,138.3,51.99,0.04,0.012,0.01,AAA-222-111-000-0-0,46,
5072,5072,5072,5072,5072,5072,246282566,23 48 14.816,-03 24 48.17,1,12.349,,,433-122808,23481481-0324481,,STAR,JHK,rpm,-22.4,9,-76.1,9,,,,,,,,,,,,,,,,,10.698,0.022,10.15,0.025,10.029,0.021,4738,142,142,4.636,0.042,0.035,-0.097,0.2,0.24,0.678,0.055,0.07,0.736,0.054,0.087,2.309,0.584,0.344,135.3,14.43,17.89,0.026,0.008,0.006,AAA-222-111-000-0-0,7.2,0865-0659039
5073,5073,5073,5073,5073,5073,246282582,23 48 14.340,-03 24 46.71,1,11.847,,,433-122807,23481434-0324467,,STAR,gri,col,,,,,,,13.359,0.01,12.18,0.07,,,12.858,0.03,11.747,0.01,11.413,0.02,,,10.952,0.022,10.369,0.027,10.25,0.025,4436,71,71,4.686,0.049,0.035,-0.006,0.16,0.28,0.623,0.041,0.068,0.691,0.048,0.076,2.855,0.706,0.436,125.1,13.02,16.19,0.026,0.01,0.006,AAA-222-111-000-0-0,7.2,0865-0659037
5074,5074,5074,5074,5074,5074,246282590,23 24 04.681,-03 24 46.07,1,11.778,,,433-122234,23240468-0324459,,STAR,gri,rpm,9.3,1.5,-2.1,1.5,,,12.591,0.041,11.805,0.03,,,12.29,0.03,11.632,0.04,11.558,0.06,,,10.863,0.022,10.579,0.021,10.535,0.023,5712,140,116,4.358,0.1,0.48,0.115,0.12,0.15,1.092,1.004,0.139,1.067,0.184,0.066,0.715,0.382,0.586,302.2,260.3,53.83,0.038,0.016,0.009,AAA-222-111-000-0-0,21.5,
5075,5075,5075,5075,5075,5075,246282608,23 55 36.927,-03 24 44.69,1,14.925,,,433-122967,23553692-0324448,7778-301-1-0309-0076,STAR,gri,rpm,-3.3,3.3,-6,3.8,,,16.1,0.08,14.96,0.03,,,15.613,0.01,14.785,0.01,14.63,0.01,,,13.774,0.027,13.361,0.032,13.235,0.042,5057,82,82,4.56,0.025,0.025,0.089,0.12,0.15,0.795,0.036,0.034,0.856,0.035,0.042,1.673,0.161,0.147,701,51.52,34.63,0.036,0.013,0.006,AAA-222-111-000-0-0,67.4,
5076,5076,5076,5076,5076,5076,246282612,23 23 25.559,-03 24 44.27,1,15.632,,,433-122213,23232556-0324441,7778-301-1-0256-0151,STAR,JHK,rpm,22.8,3.5,-13,4.6,,,,,,,,,,,,,,,,,13.696,0.025,13.088,0.029,12.932,0.029,4072,460,276,4.833,0.078,0.143,-0.153,0.2,0.28,0.439,0.159,0.074,0.495,0.16,0.096,5.532,2.391,2.669,270.4,148.4,62.43,0.032,0.013,0.006,AAA-222-111-000-0-0,50,
5077,5077,5077,5077,5077,5077,246282627,23 51 07.914,-03 24 43.04,1,14.441,,,433-122868,23510791-0324430,7778-301-1-0302-0171,STAR,JHK,rpm,-32,2.7,-22.8,3.4,,,,,,,,,,,,,,,,,12.174,0.026,11.555,0.023,11.311,0.023,3684,117,87,4.96,0.06,0.06,-0.011,0.15,0.15,0.317,0.055,0.055,0.35,0.068,0.081,10.57,3.525,3.087,88.17,22.83,18.13,0.019,0.006,0.002,AAA-222-111-000-0-0,44.9,
5078,5078,5078,5078,5078,5078,246282684,23 19 26.177,-03 24 38.76,1,11.499,,5246-992-1,433-122105,23192618-0324388,,STAR,gri,rav,23.5,2.6,-5.3,2.8,,,12.367,0.315,11.357,0.143,,,12.094,0.03,11.417,0.04,11.244,0.06,,,10.363,0.023,10.039,0.025,9.934,0.026,5308,158,158,3.811,0.065,0.078,-0.045,0.12,0.12,2.197,0.312,0.23,1.179,0.103,0.103,0.1,0.03,0.023,433.9,47.37,42.7,0.035,0.012,0.006,AAA-222-111-000-0-0,53.6,
5079,5079,5079,5079,5079,5079,246282687,23 34 44.180,-03 24 38.51,1,15.314,,,433-122495,23344418-0324385,7778-301-1-0275-0013,STAR,BV,rpm,16.7,2.4,-32.9,3.1,,,16.758,0.14,15.543,0.054,,,,,,,,,,,14.242,0.028,13.699,0.023,13.698,0.039,4821,146,175,4.659,0.072,0.045,-0.535,0.36,0.36,0.624,0.069,0.082,0.667,0.055,0.077,2.551,0.93,0.477,655.5,59.94,114.8,0.035,0.013,0.006,AAA-222-111-000-0-0,40.2,
5080,5080,5080,5080,5080,5080,246282741,23 09 15.174,-03 24 34.97,1,13.508,,,433-121851,23091517-0324349,,STAR,gri,rpm,13.2,2.8,6.8,3.3,,,14.601,0.03,13.722,0.034,,,14.122,0.034,13.458,0.043,13.245,0.065,,,12.121,0.026,11.627,0.023,11.575,0.023,5121,81,102,3.432,0.96,0.36,-0.689,0.45,0.25,2.835,1.397,1.983,0.904,0.08,0.036,0.032,0.984,0.023,1156,536.5,787.5,0.036,0.017,0.006,AAA-222-111-000-0-0,9.3,
5081,5081,5081,5081,5081,5081,246282774,23 47 41.891,-03 24 31.81,1,16.862,,,,23474189-0324318,7778-301-1-0296-0196,STAR,gri,rpm,0,2,-3,2,,,,,,,19.029,0.025,17.428,0.005,16.826,0.005,16.62,0.006,16.528,0.009,15.495,0.064,15.126,0.074,15.217,0.161,5300,126,126,4.519,0.095,1.862,-0.823,0.45,0.81,0.831,6.05,0.174,0.799,0.073,0.103,1.355,0.842,1.353,1722,11430,341.4,0.037,0.011,0.008,AAC-222-111-000-0-0,32.2,
5082,5082,5082,5082,5082,5082,246282812,23 21 54.054,-03 24 28.20,1,14.527,,,433-122178,23215405-0324282,7778-301-1-0253-0080,STAR,gri,rpm,-2.5,3.7,12.2,4.6,,,16.042,0.07,14.959,0.045,,,15.562,0.045,14.43,0.049,14.083,0.073,,,12.855,0.028,12.244,0.024,12.145,0.027,4430,132,132,4.685,0.056,0.035,0.009,0.12,0.18,0.623,0.046,0.067,0.685,0.042,0.076,2.79,0.863,0.388,295.3,36.79,44.76,0.034,0.013,0.008,AAA-222-111-000-0-0,61.2,
5083,5083,5083,5083,5083,5083,246282825,23 11 29.736,-03 24 27.26,1,12.013,,,433-121915,23112973-0324272,,STAR,gri,rpm,-7.9,1.3,10.9,1.7,,,13.239,0.042,12.286,0.03,,,12.76,0.031,12.025,0.04,11.693,0.06,,,10.66,0.024,10.121,0.024,10.03,0.023,4885,96,77,2.57,0.693,0.378,-0.681,0.35,0.42,7.725,4.163,3.959,0.919,0.145,0.04,0.001,0.012,9.77E-04,1498,750.4,736.6,0.037,0.011,0.008,AAA-222-111-000-0-0,22.5,
5084,5084,5084,5084,5084,5084,246282866,23 32 21.510,-03 24 25.01,1,15.371,,,433-122434,23322151-0324249,7778-301-1-0271-0107,STAR,JHK,rpm,-1.3,2.3,-0.5,2.8,,,,,,,,,,,,,,,,,13.48,0.024,12.841,0.022,12.73,0.026,4438,107,215,4.635,0.114,4.047,-0.286,0.35,1.68,0.664,70.34,0.123,0.709,0.098,0.117,2.363,1.47,2.363,440.4,43680,126,0.037,0.008,0.007,AAA-222-111-000-0-0,62.2,
5085,5085,5085,5085,5085,5085,246282868,23 34 34.163,-03 24 24.97,1,11.649,,,433-122493,23343415-0324250,,STAR,gri,rpm,12.4,1.4,-8.4,2.4,,,12.544,0.041,11.701,0.03,,,12.219,0.03,11.498,0.04,11.404,0.06,,,10.699,0.024,10.443,0.022,10.369,0.023,5645,133,133,4.367,0.11,0.528,0.15,0.09,0.12,1.098,1.089,0.159,1.052,0.206,0.069,0.712,0.443,0.601,275.8,247.8,50.06,0.037,0.016,0.009,AAA-222-111-000-0-0,35.8,
5086,5086,5086,5086,5086,5086,246282882,23 40 20.719,-03 24 24.15,1,16.736,,,,23402071-0324241,7778-301-1-0284-0046,STAR,gri,rpm,2,2,-2,2,,,,,,,18.91,0.022,17.401,0.005,16.735,0.005,16.451,0.005,16.291,0.008,15.338,0.035,14.721,0.048,14.778,0.096,4977,79,79,1.892,0.568,0.355,-1.869,0.6,0.6,15.971,7.435,7.307,0.811,0.019,0.016,1.66E-04,9.43E-04,1.16E-04,26420,12120,11980,0.037,0.014,0.006,AAA-222-111-000-0-0,60.2,
5087,5087,5087,5087,5087,5087,246282901,23 53 18.437,-03 24 23.01,1,14.863,,,433-122918,23531843-0324230,,STAR,gri,rpm,7.8,2.4,-4.5,2.6,,,16.449,0.08,15.3,0.05,,,15.921,0.02,14.765,0.06,14.409,0.03,,,13.141,0.029,12.569,0.023,12.464,0.023,4404,128,128,4.715,0.13,0.06,-0.149,0.25,0.45,0.588,0.061,0.115,0.65,0.064,0.141,3.117,1.71,0.612,321,49.25,72.73,0.034,0.013,0.008,AAA-222-111-000-0-0,21.4,
5088,5088,5088,5088,5088,5088,246282903,23 55 01.272,-03 24 23.00,1,13.143,,,433-122948,23550127-0324229,,STAR,gri,rpm,43.2,1.6,-5.5,1.8,,,14.093,0.03,13.175,0.11,,,13.726,0.02,12.912,0.09,12.893,0.31,,,11.87,0.032,11.476,0.033,11.342,0.026,5140,156,124,4.57,0.03,0.036,-0.128,0.2,0.24,0.771,0.062,0.057,0.814,0.062,0.062,1.751,0.259,0.295,289,36.16,24.46,0.036,0.014,0.008,AAA-222-111-000-0-0,30.9,
5089,5089,5089,5089,5089,5089,246282912,23 52 37.109,-03 24 22.56,1,15.33,,,433-122897,23523711-0324225,7778-301-1-0304-0150,STAR,gri,rpm,4.3,2.3,-15.4,2.6,,,16.666,0.09,15.48,0.053,,,15.992,0.03,15.275,0.01,15.046,0.094,,,13.988,0.029,13.504,0.028,13.411,0.042,5091,100,80,4.596,0.04,0.048,-0.33,0.25,0.25,0.723,0.076,0.069,0.758,0.087,0.073,1.961,0.37,0.367,710.5,94.07,83.07,0.036,0.01,0.007,AAA-222-111-000-0-0,26.7,
5090,5090,5090,5090,5090,5090,246282922,23 34 36.524,-03 24 21.77,1,11.044,,5254-335-1,433-122494,23343653-0324215,,STAR,gri,rpm,-6.6,2.1,-7.5,2.2,,,12.149,0.269,11.085,0.114,,,11.615,0.03,10.907,0.04,10.8,0.06,,,10.107,0.024,9.774,0.022,9.71,0.023,5454,131,131,3.968,0.564,0.282,0.089,0.12,0.21,1.641,0.97,0.823,1.04,0.286,0.107,0.172,1.131,0.115,296.2,165.9,144.2,0.035,0.013,0.009,AAA-222-111-000-0-0,35.8,
5091,5091,5091,5091,5091,5091,246282932,23 20 09.032,-03 24 20.89,1,17.329,,,,,7778-301-1-0250-0036,STAR,gri,,77,2,10,2,,,,,,,17.025,0.008,17.034,0.004,17.427,0.006,17.707,0.007,17.997,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5092,5092,5092,5092,5092,5092,246282947,23 10 37.805,-03 24 19.76,1,15.72,,,433-121888,23103780-0324196,7778-301-1-0234-0086,STAR,JHK,rpm,25,3,-9.9,3.8,,,,,,,,,,,,,,,,,14.209,0.024,13.704,0.032,13.598,0.037,4926,151,211,4.628,0.07,0.035,-0.4,0.3,0.36,0.666,0.06,0.089,0.695,0.063,0.088,2.296,0.801,0.319,693,72.13,113.1,0.036,0.014,0.007,AAA-222-111-000-0-0,7.9,
5093,5093,5093,5093,5093,5093,246282970,23 02 31.822,-03 24 17.64,1,16.884,,,,23023182-0324176,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.43,0.077,14.645,0.087,14.189,0.086,3776,371,309,4.958,0.13,0.156,-0.118,0.2,0.28,0.324,0.155,0.121,0.341,0.19,0.159,9.623,10.48,5.017,390.6,250.2,175,0.036,0.013,0.008,AAA-222-111-000-0-0,26.5,0865-0651818
5094,5094,5094,5094,5094,5094,246282980,23 31 30.799,-03 24 16.56,1,15.508,,,433-122413,23313079-0324165,7778-301-1-0269-0095,STAR,JHK,rpm,-0.3,2.5,1.6,2.9,,,,,,,,,,,,,,,,,14.129,0.029,13.632,0.031,13.588,0.04,5025,180,150,3.464,1.055,1.477,-0.6,0.55,1.21,2.016,7.615,1.468,0.822,0.091,0.057,0.051,2.086,0.051,2124,8452,1567,0.037,0.011,0.007,AAA-222-111-000-0-0,24.7,
5095,5095,5095,5095,5095,5095,246282982,23 48 36.790,-03 24 16.39,1,19.123,,,,,7778-301-1-0298-0064,STAR,gri,,0,3,-2,3,,,,,,,19.816,0.041,19.158,0.011,19.112,0.012,19.006,0.015,18.896,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5096,5096,5096,5096,5096,5096,246283002,23 36 30.530,-03 24 14.79,1,13.792,,,433-122533,23363053-0324149,,STAR,gri,rpm,50,4.1,-9.5,6.7,,,14.73,0.02,13.884,0.035,,,14.375,0.036,13.696,0.044,13.542,0.067,,,12.675,0.022,12.285,0.022,12.274,0.029,5311,162,129,4.563,0.056,0.035,-0.373,0.2,0.4,0.776,0.04,0.102,0.779,0.059,0.083,1.72,0.496,0.205,432.1,47.18,58.35,0.036,0.01,0.008,AAA-222-111-000-0-0,54.3,
5097,5097,5097,5097,5097,5097,246283004,23 21 22.487,-03 24 14.54,1,14.102,,,433-122162,23212247-0324146,7778-301-1-0252-0078,EXTENDED,gri,,3.3,5.4,-7.9,4.3,,,15.218,0.04,14.275,0.038,,,14.743,0.038,13.989,0.046,13.828,0.07,,,12.847,0.03,12.415,0.031,12.251,0.03,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,41.7,
5098,5098,5098,5098,5098,5098,246283010,23 47 12.239,-03 24 14.23,1,12.25,,,433-122776,23471224-0324143,,STAR,gri,rpm,-26.4,1.3,-25.2,2,,,13.203,0.042,12.326,0.01,,,12.793,0.03,12.142,0.04,12.017,0.061,,,11.177,0.024,10.846,0.026,10.766,0.019,5564,109,175,4.504,0.03,0.102,-0.021,0.15,0.21,0.899,0.137,0.053,0.939,0.085,0.061,1.298,0.158,0.42,272.7,61.86,26.5,0.037,0.009,0.009,AAA-222-111-000-0-0,45.9,
5099,5099,5099,5099,5099,5099,246283030,23 19 13.005,-03 24 13.35,1,18.598,,,,,7778-301-1-0249-0118,STAR,gri,,1,3,0,3,,,,,,,19.584,0.034,18.788,0.009,18.535,0.009,18.497,0.011,18.242,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5100,5100,5100,5100,5100,5100,246283084,23 38 34.009,-03 24 09.52,1,14.632,,,433-122594,23383400-0324096,7778-301-1-0281-0036,STAR,gri,rpm,-4,3,-19,3.4,,,15.463,0.04,14.752,0.042,,,15.242,0.042,14.511,0.05,14.371,0.078,,,13.56,0.023,13.191,0.031,13.017,0.033,5351,96,160,4.538,0.045,0.063,-0.099,0.2,0.24,0.826,0.076,0.069,0.86,0.065,0.065,1.498,0.303,0.297,699.8,83.58,74.66,0.039,0.013,0.009,AAA-222-111-000-0-0,23.7,
5101,5101,5101,5101,5101,5101,246283085,23 21 19.715,-03 24 09.30,1,10.34,,5247-779-1,433-122160,23211971-0324092,,STAR,gri,plx,8.1,1.4,-9.8,1.4,,,11.045,0.067,10.449,0.057,,,10.883,0.03,10.187,0.04,10.108,0.06,,,9.403,0.024,9.176,0.025,9.086,0.021,5673,137,137,3.817,0.09,0.144,0.146,0.12,0.14,2.29,0.546,0.286,1.33,0.146,0.104,0.098,0.039,0.041,362.8,77.94,77.94,0.038,0.014,0.008,AAA-222-111-000-0-0,26.9,
5102,5102,5102,5102,5102,5102,246283107,23 39 57.553,-03 24 07.83,1,11.483,,5254-897-1,433-122611,23395753-0324076,,STAR,gri,plx,22.2,2.2,-9.2,2.3,,,12.509,0.283,11.565,0.148,,,11.914,0.03,11.429,0.04,11.298,0.06,,,10.489,0.024,10.178,0.026,10.058,0.021,5746,115,115,4.478,0.035,0.042,-0.268,0.25,0.3,0.905,0.069,0.077,0.909,0.086,0.086,1.188,0.208,0.177,187.7,17.68,17.68,0.032,0.01,0.006,AAA-222-111-000-0-0,19.1,
5103,5103,5103,5103,5103,5103,246283136,23 08 46.122,-03 24 05.64,1,16.034,,,,23084612-0324056,7778-301-1-0231-0235,EXTENDED,gri,,,,,,,,,,,,17.952,0.029,16.696,0.005,16.106,0.005,15.75,0.005,15.534,0.012,16.143,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDU-220-110-000-0-0,3.5,0865-0652671
5104,5104,5104,5104,5104,5104,246283147,23 11 29.551,-03 24 04.93,1,15.199,,,433-121914,23112955-0324048,7778-301-1-0236-0022,STAR,JHK,rpm,-30.3,2.9,-16.1,3.6,,,,,,,,,,,,,,,,,13.664,0.026,13.117,0.024,13.042,0.029,4768,117,146,4.654,0.056,0.042,-0.324,0.2,0.4,0.639,0.062,0.077,0.678,0.068,0.082,2.561,0.701,0.406,487.7,58.25,61.76,0.038,0.011,0.008,AAA-222-111-000-0-0,22.5,
5105,5105,5105,5105,5105,5105,246283150,23 49 25.911,-03 24 04.70,1,13.442,,,433-122832,23492591-0324046,,STAR,gri,rpm,11,1.9,3.8,2.4,,,14.304,0.02,13.567,0.01,,,13.94,0.02,13.377,0.01,13.228,0.06,,,12.363,0.026,12.068,0.023,11.983,0.024,5716,90,113,4.393,0.07,0.392,0.038,0.16,0.2,1.045,0.711,0.111,1.016,0.115,0.082,0.861,0.248,0.653,569.2,385.1,80.25,0.04,0.014,0.01,AAA-222-111-000-0-0,9.9,
5106,5106,5106,5106,5106,5106,246283184,23 21 17.076,-03 24 02.85,1,15.497,,,433-122159,23211706-0324026,7778-301-1-0252-0080,STAR,JHK,rpm,-20.3,3.6,-3.6,4.7,,,,,,,,,,,,,,,,,13.362,0.024,12.713,0.027,12.539,0.027,4140,270,270,4.774,0.096,0.08,-0.022,0.15,0.21,0.501,0.086,0.112,0.564,0.091,0.127,4.367,2.602,1.442,268.9,88.54,66.61,0.035,0.011,0.007,AAA-222-111-000-0-0,12.1,
5107,5107,5107,5107,5107,5107,246283185,23 23 52.850,-03 24 02.74,1,17.523,,,,23235285-0324027,7778-301-1-0256-0189,STAR,gri,,1,2,-1,2,,,,,,,18.93,0.022,17.736,0.006,17.452,0.006,17.336,0.006,17.29,0.014,16.222,0.089,15.886,0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,ACD-222-111-000-0-0,78.3,
5108,5108,5108,5108,5108,5108,246283220,23 04 06.957,-03 24 01.70,1,12.256,,,433-121711,23040695-0324015,,STAR,gri,rpm,-12.5,2.3,-7.1,2,,,13.469,0.042,12.483,0.031,,,12.956,0.031,12.209,0.04,11.956,0.06,,,10.734,0.023,10.208,0.022,10.163,0.023,4924,78,78,2.804,0.606,0.505,-0.582,0.36,0.36,5.803,4.398,2.502,0.946,0.173,0.066,0.004,0.025,0.003,1146,768.9,460.1,0.037,0.011,0.007,AAA-222-111-000-0-0,26.8,
5109,5109,5109,5109,5109,5109,246283223,23 10 24.045,-03 24 01.18,1,15.655,,,433-121880,23102405-0324013,7778-301-1-0234-0035,STAR,BV,,-2,5.4,-15.1,5.4,,,15.441,0.06,15.51,0.054,,,,,,,,,,,16.027,0.085,16.049,0.198,,,,,,,,,,,,,,,,,,,,,,,,,,,ACU-220-110-000-0-0,13.8,
5110,5110,5110,5110,5110,5110,246283234,23 39 14.242,-03 24 00.55,1,17.072,,,,23391424-0324005,7778-301-1-0282-0152,STAR,gri,rpm,499.9,9,31.8,9,,,,,,,21.534,0.141,18.718,0.009,17.26,0.006,16.366,0.005,15.937,0.007,14.674,0.071,14.076,0.048,13.962,0.074,2723,456,456,5.243,0.084,0.03,-0.293,0.25,1,0.123,0.025,0.025,0.101,0.031,0.024,49.42,26.95,10.61,51.16,30.67,16.57,0.013,0.009,0.005,AAA-222-221-cc0-0-0,4.2,0865-0657611
5111,5111,5111,5111,5111,5111,246283249,23 34 22.629,-03 23 59.30,1,13.882,,,434-118959,23342262-0323592,,STAR,gri,rpm,8.4,2.1,-8.1,2.1,,,14.997,0.03,13.997,0.036,,,14.612,0.037,13.729,0.044,13.57,0.067,,,12.652,0.024,12.178,0.023,12.134,0.026,4999,80,100,4.575,0.036,0.048,0.039,0.12,0.21,0.78,0.068,0.054,0.843,0.044,0.052,1.74,0.258,0.306,401.5,50.86,32.79,0.038,0.011,0.007,AAA-222-111-000-0-0,85.5,
5112,5112,5112,5112,5112,5112,246283281,23 39 50.526,-03 23 57.06,1,18.639,,,,23395052-0323570,7778-301-1-0283-0146,STAR,gri,rpm,108,3,4,3,,,,,,,22.503,0.302,20.07,0.018,18.628,0.01,18.026,0.009,17.633,0.016,16.677,0.13,15.859,0.133,15.371,0.177,3775,37,37,5.149,0.02,0.02,-0.837,0.05,0.05,0.185,0.004,0.004,0.176,0.004,0.004,27.75,1.665,1.665,411.1,12.33,60.56,0.048,0.001,0.001,BBC-222-111-000-0-0,77.2,
5113,5113,5113,5113,5113,5113,246283285,23 03 28.734,-03 23 56.89,1,12.12,,,434-118176,23032873-0323568,,STAR,gri,rpm,43.7,1.2,-36.3,1.8,,,13.023,0.041,12.26,0.03,,,12.607,0.031,12.06,0.04,11.911,0.06,,,10.863,0.023,10.542,0.023,10.457,0.025,5695,136,136,4.446,0.055,0.11,-0.139,0.2,0.24,0.962,0.157,0.099,0.949,0.071,0.085,1.06,0.259,0.345,253.7,50.2,30.7,0.035,0.011,0.007,AAA-222-111-000-0-0,15.2,
5114,5114,5114,5114,5114,5114,246283303,23 21 18.184,-03 23 55.22,1,14.98,,,434-118657,23211817-0323552,,STAR,JHK,rpm,-32.3,3.7,-11.1,4.7,,,,,,,,,,,,,,,,,13.51,0.022,12.998,0.024,12.919,0.03,4924,120,120,4.62,0.03,0.025,-0.26,0.2,0.24,0.695,0.038,0.05,0.744,0.047,0.056,2.169,0.339,0.254,521,43.73,48.03,0.038,0.01,0.01,AAA-222-111-000-0-0,16.7,
5115,5115,5115,5115,5115,5115,246283315,23 04 11.378,-03 23 54.48,1,12.575,,,434-118200,23041137-0323543,,STAR,gri,rpm,7.2,1.7,-16.7,2.1,,,13.687,0.043,12.798,0.031,,,13.206,0.032,12.525,0.041,12.305,0.061,,,11.216,0.024,10.735,0.022,10.673,0.024,5099,102,102,3.477,0.29,0.696,-0.493,0.35,0.42,2.895,2.978,0.862,0.947,0.197,0.084,0.032,0.061,0.029,799.6,804.6,206.3,0.038,0.008,0.01,AAA-222-111-000-0-0,57.2,
5116,5116,5116,5116,5116,5116,246283331,23 17 45.573,-03 23 53.76,1,14.647,,,434-118550,23174557-0323537,7778-301-1-0246-0156,STAR,gri,rpm,21.6,3.6,-3,4.6,,,16.101,0.07,14.971,0.045,,,15.533,0.045,14.584,0.05,14.267,0.076,,,13.301,0.024,12.778,0.028,12.652,0.029,4749,95,95,4.622,0.036,0.03,-0.054,0.2,0.28,0.699,0.046,0.064,0.765,0.033,0.078,2.185,0.382,0.282,458.8,36.22,46.3,0.036,0.013,0.007,AAA-222-111-000-0-0,11.8,
5117,5117,5117,5117,5117,5117,246283338,23 36 50.435,-03 23 53.56,1,12.633,,,434-119013,23365044-0323536,,STAR,gri,rpm,5,2.9,-9.4,1.6,,,13.368,0.042,12.703,0.031,,,13.052,0.031,12.573,0.041,12.453,0.061,,,11.743,0.021,11.445,0.028,11.382,0.025,5936,142,142,4.243,0.18,0.27,-0.058,0.15,0.24,1.259,0.508,0.24,1.054,0.132,0.11,0.541,0.388,0.337,523.9,194.6,105.8,0.039,0.011,0.009,AAA-222-111-000-0-0,95.3,
5118,5118,5118,5118,5118,5118,246283393,23 52 22.385,-03 23 49.43,1,9.477,,5256-996-1,434-119351,23522238-0323493,,STAR,gri,plx,16.2,1,-14.4,1.1,,,9.768,0.035,9.255,0.028,,,10.44,0.05,9.369,0.03,9.065,0.06,,,8.409,0.026,8.295,0.055,8.124,0.026,6231,288,240,3.861,0.065,0.065,0.042,0.1,0.14,2.343,0.197,0.181,1.509,0.075,0.09,0.11,0.033,0.022,224.6,16.88,16.88,0.034,0.011,0.007,AAA-111-111-000-0-0,21.3,
5119,5119,5119,5119,5119,5119,246283404,23 10 56.019,-03 23 48.59,1,10.973,,5246-432-1,434-118384,23105601-0323485,,STAR,gri,rav,20.8,2.2,-3.7,2.4,,,11.832,0.108,11.334,0.105,,,11.346,0.03,10.957,0.04,10.813,0.06,,,10.053,0.021,9.846,0.022,9.74,0.02,6064,121,121,4.074,0.156,0.13,-0.065,0.12,0.12,1.577,0.406,0.274,1.181,0.166,0.104,0.246,0.194,0.094,309.1,80.76,54.36,0.035,0.011,0.006,AAA-222-111-000-0-0,5,
