,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
5848,5848,5848,5848,5848,5848,248206189,04 48 16.185,+27 32 21.99,1,12.664,,,588-014248,04481617+2732218,,STAR,gri,rpm,-1.9,1.4,0.7,1.8,,,13.968,0.03,13.089,0.03,,,13.497,0.05,12.765,0.03,12.307,0.06,,,11.1,0.019,10.777,0.018,10.656,0.02,6541,271,326,3.756,0.288,0.09,-0.077,0.12,0.15,2.809,0.452,1.014,1.674,0.198,0.357,0.072,0.138,0.024,829.6,117.7,296.4,0.768,0.07,0.182,AAA-222-111-000-0-0,8.5,
5849,5849,5849,5849,5849,5849,248206199,04 57 49.933,+27 32 22.19,1,14.576,,,588-014970,04574992+2732222,,STAR,gri,rpm,-22.8,3.6,-23.9,3.8,,,16.773,0.089,15.283,0.05,,,16.114,0.052,14.608,0.05,13.917,0.06,,,12.098,0.022,11.434,0.022,11.261,0.018,3903,78,39,4.898,0.02,0.064,-0.124,0.18,0.08,0.383,0.061,0.014,0.431,0.074,0.02,7.507,0.63,1.98,108.2,20.94,5.819,0.204,0.071,0.071,AAA-222-111-000-0-0,37.3,
5850,5850,5850,5850,5850,5850,248206530,04 54 23.187,+27 32 32.71,1,14.181,,,588-014709,04542318+2732328,,STAR,gri,lam,8.2,2.3,-39.7,2.6,,,16.429,0.06,14.845,0.043,,,15.606,0.04,14.308,0.06,13.571,0.01,,,11.983,0.022,11.4,0.021,11.248,0.02,5467,162,162,4.519,0.035,0.042,-0.049,0.12,0.12,0.873,0.058,0.054,0.922,0.063,0.045,1.385,0.224,0.228,341.3,35.69,27.15,0.338,0.127,0.091,AAA-222-111-000-0-0,8.1,
5851,5851,5851,5851,5851,5851,248206639,04 58 32.082,+27 32 36.35,1,14.613,,,588-015009,04583205+2732363,,STAR,gri,lam,12.4,3.7,2.2,4.1,,,16.565,0.1,15.221,0.09,,,15.977,0.051,14.669,0.01,14.028,0.02,,,12.338,0.022,11.835,0.025,11.678,0.02,5406,300,171,3.64,0.115,0.161,-0.649,0.18,0.15,2.568,0.621,0.5,1.086,0.15,0.176,0.062,0.035,0.029,1159,142.6,222.1,0.501,0.325,0.065,AAA-222-111-000-0-0,12.5,
5852,5852,5852,5852,5852,5852,248206793,04 52 56.117,+27 32 41.55,1,14.567,,,588-014614,04525611+2732415,,STAR,JHK,rpm,1.9,2.4,-4.3,2.5,,,,,,,,,,,,,,,,,12.825,0.02,12.363,0.024,12.123,0.025,6463,423,353,4.065,0.245,0.294,-0.087,0.09,0.15,1.713,0.809,0.472,1.315,0.264,0.165,0.243,0.341,0.158,905.7,450.1,258.6,1.321,0.246,0.246,AAA-222-111-000-0-0,15.4,
5853,5853,5853,5853,5853,5853,248207908,04 50 02.830,+27 33 23.57,1,11.237,,1839-1624-1,588-014411,04500282+2733234,,STAR,gri,rpm,-7.7,2.2,-2.3,2.3,,,12.102,0.227,11.53,0.172,,,11.891,0.05,11.315,0.04,10.957,0.05,,,9.796,0.022,9.612,0.022,9.491,0.025,7415,1514,445,4.08,0.132,0.352,-0.012,0.1,0.12,1.93,1.177,0.198,1.921,0.209,0.278,0.22,0.109,0.159,384,189.2,65.48,0.789,0.256,0.213,AAA-222-111-000-0-0,29.5,
5854,5854,5854,5854,5854,5854,248208130,04 48 46.108,+27 33 30.43,1,12.963,,,588-014303,04484610+2733304,,STAR,gri,rpm,4.2,1.7,-12.1,2.2,,,14.505,0.02,13.435,0.033,,,13.959,0.07,13.078,0.04,12.537,0.03,,,11.189,0.02,10.828,0.022,10.691,0.018,7219,72,932,4.037,0.268,0.02,0.019,0.05,0.12,2.054,0.041,0.796,1.669,0.033,0.498,0.193,0.393,0.012,590.4,17.71,235.9,1.33,0.001,0.416,AAA-222-111-000-0-0,24.3,
5855,5855,5855,5855,5855,5855,248208726,04 54 14.886,+27 33 52.22,1,14.656,,,588-014700,04541489+2733522,,STAR,JHK,rpm,1.2,2.4,-1.8,2.6,,,,,,,,,,,,,,,,,12.914,0.022,12.383,0.021,12.212,0.02,5233,586,244,3.587,0.68,0.952,-0.36,0.3,0.48,2.621,5.058,1.551,1.054,0.265,0.166,0.041,0.403,0.04,1389,1928,807.3,0.62,0.421,0.194,AAA-222-111-000-0-0,17.3,
5856,5856,5856,5856,5856,5856,248208804,04 54 11.972,+27 33 55.25,1,14.847,,,,04541197+2733552,,STAR,JHK,rpm,-76,2,-92,2,,,,,,,,,,,,,,,,,12.655,0.022,12.055,0.022,11.815,0.02,3591,270,325,5.03,0.119,0.085,-0.17,0.2,0.36,0.239,0.084,0.073,0.237,0.117,0.098,15.92,15.41,7.01,90.44,48.67,36.49,0.127,0.09,0.064,AAA-222-111-000-0-0,34.2,1175-0095506
5857,5857,5857,5857,5857,5857,248209063,04 53 59.436,+27 34 03.92,1,10.605,,1840-1025-1,588-014683,04535944+2734038,,STAR,gri,rpm,-0.7,2.2,-9.1,2.2,,,11.681,0.126,11.041,0.113,,,11.405,0.03,10.68,0.05,10.262,0.04,,,9.062,0.021,8.808,0.031,8.674,0.018,7496,598,718,3.732,0.256,0.192,-0.019,0.15,0.12,2.991,1.305,0.908,1.816,0.684,0.088,0.06,0.1,0.03,389.8,99.79,106.5,1.045,0.274,0.274,AAA-212-111-000-0-0,35.2,
5858,5858,5858,5858,5858,5858,248209510,04 48 34.690,+27 34 18.82,1,14.036,,,588-014286,04483467+2734188,,STAR,gri,rpm,12,2.9,-28.9,3.3,,,16.027,0.04,14.684,0.11,,,15.328,0.02,14.177,0.01,13.482,0.05,,,11.932,0.021,11.366,0.02,11.208,0.018,6289,62,101,4.1,0.02,0.02,-1.026,0.06,0.05,1.366,0.027,0.027,0.86,0.017,0.017,0.337,0.02,0.02,455.1,13.65,13.65,1.353,0.001,0.002,AAA-222-111-000-0-0,33.5,
5859,5859,5859,5859,5859,5859,248209667,04 50 18.130,+27 34 24.60,1,14.446,,,588-014432,04501813+2734244,,STAR,JHK,lam,0.7,2.5,-3.2,2.5,,,,,,,,,,,,,,,,,12.132,0.022,11.475,0.024,11.254,0.021,4882,98,98,3.055,0.16,0.192,-0.147,0.1,0.12,5.369,2.609,0.965,1.355,0.565,0.217,0.008,0.005,0.005,1880,797.5,372.8,0.612,0.293,0.209,AAA-222-111-000-0-0,10.1,
5860,5860,5860,5860,5860,5860,248210453,04 54 34.719,+27 34 51.73,1,12.623,,,588-014730,04543472+2734518,,STAR,gri,rpm,5.6,1.2,-10.2,1.6,,,14.323,0.06,13.152,0.02,,,13.766,0.04,12.721,0.04,12.134,0.02,,,10.704,0.022,10.325,0.02,10.155,0.017,6926,170,765,4.295,0.02,0.243,-0.034,0.16,0.05,1.399,0.493,0.028,1.399,0.1,0.14,0.516,0.031,0.298,333.8,70.11,10.01,1.218,0.003,0.257,AAA-222-111-000-0-0,29.1,
5861,5861,5861,5861,5861,5861,248210579,04 55 54.821,+27 34 56.30,1,14.633,,,588-014840,04555482+2734563,,STAR,gri,rpm,22.7,3.7,-21.7,2.6,,,16.432,0.12,15.216,0.03,,,15.851,0.07,14.716,0.02,14.11,0.04,,,12.546,0.023,11.992,0.022,11.858,0.02,5566,632,1644,4.474,0.345,0.345,-0.115,0.12,0.9,0.904,0.397,0.498,0.835,0.103,0.377,1.057,4.327,0.727,381.7,202.7,232.2,1.01,0.214,0.942,AAA-222-111-000-0-0,24.7,
5862,5862,5862,5862,5862,5862,248211079,04 54 13.401,+27 35 13.14,1,11.215,,,588-014699,04541340+2735131,,STAR,gri,rpm,-3.7,0.9,-4.1,1,,,12.598,0.05,11.622,0.04,,,12.119,0.04,11.294,0.05,10.828,0.03,,,9.512,0.019,9.244,0.021,9.093,0.018,7464,74,74,3.581,0.328,0.02,-0.02,0.05,0.05,4.071,0.081,1.634,2.303,0.046,0.046,0.034,0.087,0.002,734.7,22.04,240.7,1.046,0.001,0.001,AAA-222-111-000-0-0,12.8,
5863,5863,5863,5863,5863,5863,248211338,04 56 39.851,+27 35 22.24,1,14.965,,,588-014878,04563983+2735221,,STAR,gri,rpm,15.5,4.6,-22.5,4.8,,,16.834,0.13,15.57,0.03,,,16.233,0.055,15.053,0.01,14.422,0.02,,,13.076,0.024,12.622,0.025,12.465,0.025,6192,74,61,3.974,0.244,0.02,-1.08,0.18,0.05,1.585,0.032,0.397,0.863,0.017,0.017,0.217,0.29,0.013,921.8,27.65,232.8,1.344,0.001,0.017,AAA-222-111-000-0-0,6.1,
5864,5864,5864,5864,5864,5864,248211373,04 48 55.496,+27 35 23.43,1,12.944,,,588-014321,04485549+2735234,,STAR,gri,rpm,-1.2,1.5,-0.2,1.6,,,14.043,0.05,13.268,0.05,,,13.603,0.05,13.029,0.04,12.661,0.05,,,11.498,0.02,11.303,0.019,11.177,0.02,7750,492,591,4.086,0.091,0.312,-0.037,0.18,0.08,1.994,0.743,0.292,1.823,0.199,0.199,0.223,0.122,0.13,794.2,309.2,136,0.82,0.106,0.176,AAA-222-111-000-0-0,23.8,
5865,5865,5865,5865,5865,5865,248211425,04 58 46.236,+27 35 24.71,1,14.683,,,588-015026,04584622+2735245,,STAR,gri,rpm,7.2,3.8,-1.7,3.6,,,17.096,0.14,15.311,0.01,,,16.283,0.01,14.716,0.02,13.997,0.01,,,12.005,0.022,11.265,0.023,11.078,0.02,4832,145,320,2.391,0.112,0.08,-0.717,0.24,0.2,10.196,1.435,0.707,0.946,0.131,0.105,8.97E-04,0.001,2.17E-04,2785,314.1,248.6,1.206,0.106,0.471,AAA-222-111-000-0-0,18.3,
5866,5866,5866,5866,5866,5866,248211952,04 57 42.873,+27 35 43.72,1,16.123,,,,04574287+2735437,,STAR,JHK,rpm,40,4,-20,9,,,,,,,,,,,,,,,,,14.073,0.03,13.515,0.031,13.275,0.033,3575,206,171,5.03,0.075,0.09,-0.029,0.12,0.24,0.245,0.081,0.052,0.241,0.119,0.066,15.94,8.184,6.245,148.2,60.57,43,0.176,0.088,0.063,AAA-222-111-000-0-0,5.3,1175-0096976
5867,5867,5867,5867,5867,5867,248212103,04 58 16.822,+27 35 48.61,1,16.386,,,,04581682+2735486,,STAR,JHK,rpm,14,2,-62,5,,,,,,,,,,,,,,,,,13.589,0.024,12.753,0.026,12.434,0.021,4228,50,288,4.759,0.132,0.02,-0.158,0.05,0.24,0.534,0.011,0.137,0.587,0.012,0.15,3.921,3.181,0.235,267.8,8.035,86.17,0.933,0.002,0.138,AAA-222-111-000-0-0,29.5,1175-0097267
5868,5868,5868,5868,5868,5868,248212282,04 54 31.512,+27 35 55.17,1,14.674,,,588-014724,04543151+2735551,,STAR,JHK,rpm,1.4,2.4,0.6,2.5,,,,,,,,,,,,,,,,,12.245,0.022,11.463,0.02,11.215,0.018,4774,178,148,2.418,0.216,0.162,-0.316,0.24,0.36,10.887,1.717,1.251,1.24,0.331,0.248,8.79E-04,8.51E-04,3.37E-04,3150,609.4,329.6,1.21,0.235,0.235,AAA-222-111-000-0-0,22.7,
5869,5869,5869,5869,5869,5869,248212342,04 52 49.870,+27 35 57.16,1,12.265,,,588-014604,,,STAR,gri,,,,,,,,14.049,0.05,12.823,0.04,,,13.464,0.04,12.364,0.05,11.752,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5870,5870,5870,5870,5870,5870,248212414,04 56 03.340,+27 35 59.85,1,12.821,,,588-014846,04560333+2735599,,STAR,gri,rpm,2,1.4,-4.3,1.6,,,14.224,0.15,13.214,0.13,,,13.737,0.13,12.876,0.13,12.428,0.11,,,11.088,0.022,10.714,0.022,10.577,0.02,6288,378,315,3.759,0.403,0.155,-0.034,0.1,0.14,2.62,0.842,1.119,1.551,0.348,0.417,0.075,0.258,0.035,729.1,183.7,289.4,0.72,0.244,0.203,AAA-222-111-000-0-0,18.9,
5871,5871,5871,5871,5871,5871,248212464,04 55 56.625,+27 36 02.08,1,14.287,,,589-014637,04555662+2736021,,STAR,gri,rpm,-0.4,2.2,-3.2,2.5,,,16.715,0.21,14.965,0.02,,,15.979,0.07,14.293,0.02,13.562,0.07,,,11.568,0.022,10.779,0.022,10.543,0.02,4684,245,153,2.432,0.186,0.31,-0.298,0.2,0.36,10.864,4.105,1.972,1.192,0.438,0.219,8.54E-04,7.81E-04,5.65E-04,2320,872.1,376.9,1.165,0.232,0.166,AAA-222-111-000-0-0,22.7,
5872,5872,5872,5872,5872,5872,248212589,04 59 06.983,+27 36 05.79,1,13.52,,,589-014898,04590697+2736056,,STAR,gri,rpm,-18.2,2.3,-1.2,2.7,,,15.046,0.02,13.945,0.04,,,14.544,0.037,13.556,0.043,13.081,0.01,,,11.665,0.023,11.266,0.022,11.147,0.023,6152,74,298,4.084,0.299,0.052,-0.256,0.22,0.06,1.615,0.049,0.584,1.161,0.082,0.18,0.273,0.602,0.032,545.6,37.68,208.3,0.972,0.002,0.218,AAA-222-111-000-0-0,17.1,
5873,5873,5873,5873,5873,5873,248212642,04 58 40.076,+27 36 07.88,1,16.42,,,,04584007+2736078,,STAR,JHK,rpm,-8,1,-40,5,,,,,,,,,,,,,,,,,14.079,0.032,13.492,0.035,13.192,0.031,3548,170,113,5.034,0.06,0.072,-0.042,0.12,0.15,0.24,0.068,0.046,0.245,0.097,0.064,15.75,6.809,5.393,142.2,54.72,29.5,0.209,0.099,0.071,AAA-222-111-000-0-0,24.1,1176-0100595
5874,5874,5874,5874,5874,5874,248212755,04 53 56.257,+27 36 11.79,1,13.868,,,589-014510,04535626+2736118,,STAR,gri,rpm,-27.8,4.2,0.2,4.8,,,16.056,0.15,14.556,0.01,,,15.294,0.1,13.986,0.05,13.256,0.05,,,11.702,0.028,11.009,0.028,10.793,0.025,3950,153,153,4.832,0.054,0.054,0.054,0.06,0.18,0.445,0.06,0.06,0.507,0.072,0.072,5.39,1.586,1.225,106.3,21.26,20.37,0.165,0.072,0.056,AAA-222-111-000-0-0,6.5,
5875,5875,5875,5875,5875,5875,248213339,04 58 57.882,+27 36 32.11,1,14.75,,,589-014876,04585788+2736320,,STAR,gri,lam,1.1,3.5,1.1,3.7,,,16.854,0.08,15.397,0.052,,,16.302,0.02,14.79,0.02,14.085,0.04,,,12.133,0.021,11.444,0.023,11.207,0.021,4944,80,60,3.24,0.144,0.12,-0.263,0.12,0.12,4.187,0.801,0.793,1.196,0.232,0.145,0.014,0.011,0.005,1447,354.6,209.7,0.565,0.243,0.182,AAA-222-111-000-0-0,27.3,
5876,5876,5876,5876,5876,5876,248213828,04 49 44.106,+27 36 49.80,1,12.404,,,589-014193,04494410+2736498,,STAR,gri,rpm,-3.5,1.4,6.6,1.8,,,13.851,0.05,12.841,0.04,,,13.323,0.04,12.48,0.04,12.011,0.06,,,10.762,0.024,10.455,0.027,10.303,0.025,7674,93,931,4.104,0.02,0.513,-0.102,0.18,0.05,1.901,1.897,0.038,1.676,0.363,0.034,0.243,0.015,0.206,486.2,438.1,14.58,1.271,0.002,0.291,AAA-222-111-000-0-0,9.5,
5877,5877,5877,5877,5877,5877,248213874,04 56 28.436,+27 36 51.67,1,15.455,,,589-014678,04562843+2736516,,STAR,JHK,rpm,-20,3,-80,2,,,,,,,,,,,,,,,,,12.893,0.023,12.062,0.022,11.815,0.021,4600,46,426,4.617,0.238,0.02,0.03,0.05,0.76,0.697,0.014,0.265,0.726,0.015,0.238,2.16,3.9,0.13,200.1,100,6.004,1.267,0.001,0.615,AAA-222-111-000-0-0,20.8,1176-0099507
5878,5878,5878,5878,5878,5878,248214308,04 58 11.285,+27 37 06.39,1,14.437,,,589-014819,04581124+2737065,,STAR,gri,rpm,74,2,-90,1,,,17.313,0.109,15.759,0.059,,,16.508,0.01,15.063,0.01,13.549,0.03,,,11.267,0.024,10.678,0.023,10.397,0.018,3110,31,31,5.167,0.02,0.02,0.1,0.05,0.12,0.158,0.003,0.003,0.133,0.003,0.003,33.89,2.033,2.033,48.66,1.46,4.363,0.053,0.002,0.006,AAA-222-111-000-0-0,20.7,1176-0100337
5879,5879,5879,5879,5879,5879,248214600,04 45 29.572,+27 37 17.08,1,14.328,,,589-013811,04452958+2737170,,STAR,gri,lam,-10.9,2.8,-36.6,3.1,,,16.308,0.09,15.068,0.046,,,15.732,0.047,14.356,0.048,13.726,0.068,,,12.066,0.021,11.367,0.019,11.175,0.02,4573,138,138,4.676,0.036,0.03,-0.174,0.15,0.15,0.634,0.042,0.047,0.695,0.048,0.057,2.708,0.488,0.349,206.2,24.09,25.61,0.246,0.124,0.069,AAA-222-111-000-0-0,12.1,
5880,5880,5880,5880,5880,5880,248214928,04 52 05.532,+27 37 28.14,1,14.925,,,589-014379,04520552+2737280,,STAR,JHK,rpm,1,2.5,-3.4,2.6,,,,,,,,,,,,,,,,,13.15,0.022,12.65,0.023,12.437,0.018,6184,345,414,4.091,0.25,0.3,-0.15,0.2,0.28,1.529,0.59,0.426,1.165,0.219,0.157,0.256,0.399,0.156,987.7,372.6,270.5,1.247,0.235,0.353,AAA-222-111-000-0-0,26.4,
5881,5881,5881,5881,5881,5881,248215315,04 45 15.461,+27 37 40.98,1,15.023,,,589-013788,04451545+2737408,,STAR,JHK,rpm,42.5,2.9,-7.7,3.2,,,,,,,,,,,,,,,,,12.498,0.022,11.765,0.019,11.528,0.021,4085,937,195,4.814,0.06,0.216,-0.086,0.1,0.12,0.46,0.264,0.057,0.526,0.25,0.072,5.065,1.536,3.113,150.6,107.5,24.76,0.485,0.794,0.174,AAA-222-111-000-0-0,17,
5882,5882,5882,5882,5882,5882,248215391,04 51 11.847,+27 37 44.04,1,15.711,,,589-014309,04511184+2737439,,STAR,BV,lam,2.8,3.1,1.3,2.6,,,16.828,0.091,15.871,0.062,,,16.494,0.05,,,,,,,13.857,0.026,13.461,0.026,13.343,0.033,6581,160,160,4.07,0.144,0.12,-0.204,0.12,0.15,1.687,0.318,0.268,1.299,0.136,0.113,0.253,0.143,0.092,1810,356.1,297.5,0.586,0.292,0.162,AAA-222-111-000-0-0,21.6,
5883,5883,5883,5883,5883,5883,248215543,04 54 55.563,+27 37 49.83,1,10.721,,1840-986-1,589-014575,04545557+2737498,,STAR,gri,rpm,-0.7,2.2,-8.5,2.2,,,11.658,0.102,11.093,0.106,,,11.377,0.04,10.779,0.03,10.44,0.03,,,9.333,0.02,9.179,0.02,9.032,0.021,10908,109,109,3.802,0.02,0.02,-0.086,0.05,0.05,3.748,0.075,0.075,3.242,0.065,0.065,0.062,0.004,0.004,565.6,16.97,16.97,0.83,0.339,0.005,AAA-222-111-000-0-0,9.6,
5884,5884,5884,5884,5884,5884,248215784,04 48 31.576,+27 37 58.23,1,10.77,,1839-1642-1,589-014075,04483157+2737583,,STAR,gri,rpm,22.6,2.5,-109.2,2.5,,,11.863,0.189,10.967,0.107,,,11.361,0.04,10.757,0.04,10.517,0.05,,,9.56,0.024,9.189,0.023,9.073,0.019,5743,286,238,4.469,0.066,0.286,-0.38,0.3,0.54,0.9,0.359,0.109,0.875,0.075,0.09,1.17,0.337,0.7,148.4,57.21,46.96,0.212,0.148,0.074,AAA-222-111-000-0-0,16.6,
5885,5885,5885,5885,5885,5885,248215961,04 54 33.251,+27 38 04.71,1,13.933,,,589-014545,04543325+2738047,,STAR,gri,lam,1.3,2.3,1.4,2.6,,,16.141,0.09,14.632,0.02,,,15.429,0.08,14.036,0.03,13.292,0.03,,,11.454,0.021,10.82,0.022,10.632,0.017,4977,60,60,2.801,0.091,0.065,-0.153,0.08,0.12,9.124,1.18,0.668,2.02,0.241,0.172,0.002,8.36E-04,5.33E-04,2388,224.4,356.5,0.675,0.307,0.23,AAA-222-111-000-0-0,10.9,
5886,5886,5886,5886,5886,5886,248216516,04 50 02.572,+27 38 23.18,1,12.263,,,589-014211,04500257+2738231,,STAR,gri,rpm,-3.9,1.1,-7.3,1.4,,,13.696,0.05,12.71,0.02,,,13.191,0.05,12.354,0.03,11.865,0.03,,,10.566,0.022,10.262,0.024,10.066,0.021,7495,1301,361,3.917,0.244,0.244,-0.029,0.1,0.1,2.486,0.702,0.877,2.05,0.188,0.338,0.102,0.182,0.057,591.8,126.3,189.8,1.329,0.26,0.217,AAA-222-111-000-0-0,14.8,
5887,5887,5887,5887,5887,5887,248217585,04 59 05.413,+27 39 00.19,1,14.5,,,589-014894,04590540+2739000,,STAR,gri,rpm,25.6,3.7,-20,3.9,,,16.48,0.03,15.025,0.03,,,15.785,0.048,14.558,0.05,13.949,0.05,,,12.277,0.021,11.753,0.024,11.525,0.021,6257,62,252,4.235,0.02,0.156,-0.924,0.66,0.05,1.156,0.37,0.023,0.853,0.173,0.017,0.545,0.033,0.258,476.9,108.2,14.31,1.37,0.034,0.002,AAA-222-111-000-0-0,22.1,
5888,5888,5888,5888,5888,5888,248217713,04 57 18.696,+27 39 05.55,1,14.365,,,589-014752,04571866+2739055,,STAR,gri,lam,2.3,2.8,-6.2,3,,,16.806,0.06,15.09,0.01,,,16.054,0.03,14.42,0.02,13.641,0.01,,,11.571,0.02,10.842,0.022,10.624,0.019,4994,146,146,2.429,0.1,0.05,-0.744,0.15,0.15,9.771,0.962,1.284,0.94,0.117,0.045,9.88E-04,4.40E-04,1.66E-04,2563,247.2,351.1,0.551,0.288,0.173,AAA-222-111-000-0-0,21.3,
5889,5889,5889,5889,5889,5889,248217758,04 57 58.511,+27 39 07.24,1,11.318,,,589-014797,04575850+2739071,,STAR,gri,rpm,-0.1,1.2,-33,1.2,,,12.526,0.01,11.567,0.02,,,12.053,0.01,11.253,0.01,11.003,0.02,,,9.949,0.022,9.531,0.022,9.402,0.018,5541,423,264,4.483,0.048,0.52,0.011,0.18,0.12,0.916,0.91,0.035,0.983,0.249,0.083,1.256,0.121,1.075,170.7,153.3,41.74,0.32,0.188,0.157,AAA-222-111-000-0-0,11.4,1176-0100255
5890,5890,5890,5890,5890,5890,248219513,04 58 07.013,+27 40 08.95,1,14.505,,,589-014812,04580699+2740088,,STAR,gri,lam,15.9,3.6,-15.3,4.1,,,16.88,0.02,15.17,0.048,,,16.07,0.01,14.555,0.02,13.835,0.06,,,12.067,0.021,11.424,0.019,11.242,0.02,5035,181,151,4.578,0.025,0.03,0.057,0.1,0.08,0.782,0.05,0.032,0.859,0.043,0.035,1.765,0.17,0.213,294.4,28.11,25.66,0.302,0.157,0.087,AAA-222-111-000-0-0,17.4,
5891,5891,5891,5891,5891,5891,248220030,04 51 50.116,+27 40 27.62,1,12.418,,,589-014357,04515010+2740275,,STAR,gri,rpm,-10.6,1.3,-12.1,1.6,,,13.982,0.06,12.88,0.03,,,13.42,0.05,12.489,0.06,11.989,0.07,,,10.722,0.021,10.327,0.022,10.16,0.018,6247,306,255,3.878,0.232,0.145,-0.134,0.28,0.08,2.249,0.461,0.757,1.405,0.194,0.194,0.109,0.198,0.044,517.1,123.5,180.1,0.846,0.106,0.091,AAA-222-111-000-0-0,9.4,
5892,5892,5892,5892,5892,5892,248220128,04 58 11.030,+27 40 30.77,1,17.519,,,,04581102+2740307,,STAR,JHK,rpm,42,5,-94,4,,,,,,,,,,,,,,,,,14.981,0.041,14.255,0.045,13.998,0.049,3722,391,625,5.074,0.114,0.095,-0.495,0.35,0.56,0.207,0.099,0.057,0.204,0.126,0.079,19.02,16.89,7.82,193.5,119.6,84.9,0.323,0.24,0.15,AAA-222-111-000-0-0,25.9,1176-0100335
5893,5893,5893,5893,5893,5893,248220374,04 50 11.672,+27 40 38.19,1,11.014,,1839-1529-1,589-014222,04501167+2740380,,STAR,gri,rpm,-1.3,2.5,-3.1,2.6,,,11.714,0.13,11.195,0.124,,,11.555,0.04,11.087,0.04,10.782,0.05,,,9.832,0.022,9.703,0.024,9.576,0.023,9441,499,1896,4.205,0.096,0.448,-0.106,0.15,0.18,1.716,1.795,0.034,2.062,0.565,0.353,0.338,0.097,0.281,369.4,319.4,11.08,0.992,0.057,0.296,AAA-222-111-000-0-0,27.5,
5894,5894,5894,5894,5894,5894,248220397,04 59 03.376,+27 40 38.98,1,12.123,,,589-014890,04590336+2740388,,STAR,gri,rpm,-6.4,2,4.3,2.1,,,13.488,0.02,12.488,0.04,,,13,0.01,12.136,0.04,11.747,0.01,,,10.515,0.022,10.151,0.023,10.037,0.018,6423,448,320,3.945,0.276,0.276,0.043,0.15,0.12,1.931,1.306,0.474,1.411,0.52,0.116,0.163,0.19,0.116,407.1,297.1,71.6,0.796,0.196,0.089,AAA-222-111-000-0-0,15,
5895,5895,5895,5895,5895,5895,248220609,04 48 02.663,+27 40 46.15,1,12.977,,,589-014037,04480266+2740462,,STAR,gri,rpm,-4.1,2,-67.4,2.3,,,14.564,0.05,13.437,0.01,,,14.05,0.07,12.948,0.03,12.517,0.06,,,11.19,0.021,10.568,0.018,10.451,0.02,4538,134,134,4.674,0.096,0.03,-0.215,0.25,0.4,0.624,0.045,0.117,0.687,0.05,0.129,2.721,1.513,0.351,145.8,34,37.08,0.201,0.122,0.076,AAA-222-111-000-0-0,10.2,
5896,5896,5896,5896,5896,5896,248220756,04 47 42.246,+27 40 51.12,1,15.564,,,589-013999,04474223+2740510,,STAR,BV,rpm,6.1,2.9,-5.6,3.2,,,16.704,0.12,15.729,0.058,,,16.153,0.054,,,,,,,13.383,0.022,12.986,0.024,12.808,0.021,6139,340,283,4.209,0.18,0.216,-0.14,0.15,0.27,1.35,0.474,0.3,1.097,0.202,0.144,0.443,0.411,0.242,1032,370.5,232.8,0.76,0.213,0.213,AAA-222-111-000-0-0,37.6,
5897,5897,5897,5897,5897,5897,248221171,04 56 38.123,+27 41 06.89,1,14.895,,,589-014698,04563811+2741071,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,12.743,0.023,12.17,0.021,11.915,0.021,3608,2442,210,5.005,0.115,0.759,-0.067,0.16,0.28,0.272,1.132,0.085,0.258,0.84,0.11,12.14,10.99,11.77,85.63,524.2,31.97,0.118,1.389,0.056,AAA-222-111-000-0-0,7.8,1176-0099581
5898,5898,5898,5898,5898,5898,248221375,04 48 20.556,+27 41 13.62,1,13.876,,,589-014058,04482054+2741136,,STAR,gri,rpm,7.8,2.9,-33.3,3.3,,,15.719,0.05,14.504,0.04,,,15.28,0.11,13.929,0.01,13.274,0.03,,,11.604,0.021,11.024,0.018,10.84,0.017,3773,104,44,4.906,0.114,0.03,-0.281,0.24,0.09,0.267,0.122,0.011,0.275,0.161,0.011,13.95,1.523,6.612,78.7,8.552,23.85,0.071,0.045,0.008,AAA-222-111-000-0-0,15.2,
5899,5899,5899,5899,5899,5899,248221605,04 59 06.791,+27 41 21.16,1,14.126,,,589-014897,04590677+2741211,,STAR,JHK,rpm,26.7,3.9,-10.3,4.1,,,,,,,,,,,,,,,,,11.881,0.021,11.35,0.022,11.025,0.021,3495,69,34,5.032,0.02,0.032,0.109,0.15,0.09,0.246,0.026,0.005,0.239,0.034,0.005,15.96,0.957,2.562,55.42,17.94,1.663,0.073,0.053,0.002,AAA-222-111-000-0-0,18.1,
